date,v1,longtermdebt,totalshareholderequity,netincome,grossprofit,cap_rate,assets,NOI,cashonhand,debttoequityratio,revenue,totalliabilities,ebitda,eps,cpi
2023-12-28,21.230,5.421,10.192,0.129,0.371,0.009,19.229,0.172,0.703,0.890,0.624,9.036,0.350,,2.717
2023-12-29,20.870,5.421,10.191,0.129,0.371,0.009,19.225,0.172,0.702,0.890,0.624,9.034,0.350,,2.728
2023-12-31,21.035,5.421,10.190,0.129,0.371,0.009,19.221,0.172,0.701,0.890,0.624,9.031,0.350,$0.22,2.740
2024-01-02,21.200,5.421,10.190,0.129,0.371,0.009,19.221,0.172,0.702,0.890,0.624,9.031,0.350,,2.752
2024-01-03,20.860,5.421,10.189,0.129,0.371,0.009,19.221,0.172,0.702,0.890,0.625,9.031,0.350,,2.763
2024-01-04,20.800,5.421,10.189,0.130,0.372,0.009,19.220,0.172,0.703,0.890,0.625,9.031,0.351,,2.775
2024-01-05,20.730,5.421,10.189,0.130,0.372,0.009,19.220,0.173,0.703,0.890,0.625,9.032,0.351,,2.786
2024-01-08,20.960,5.421,10.188,0.130,0.372,0.009,19.220,0.173,0.704,0.890,0.626,9.032,0.351,,2.798
2024-01-09,20.750,5.421,10.188,0.130,0.372,0.009,19.220,0.173,0.705,0.890,0.626,9.032,0.351,,2.810
2024-01-10,20.920,5.421,10.188,0.130,0.372,0.009,19.220,0.173,0.705,0.890,0.626,9.032,0.351,,2.821
2024-01-11,20.730,5.421,10.187,0.131,0.373,0.009,19.220,0.173,0.706,0.890,0.627,9.032,0.352,,2.833
2024-01-12,20.690,5.421,10.187,0.131,0.373,0.009,19.219,0.173,0.706,0.890,0.627,9.032,0.352,,2.845
2024-01-16,20.530,5.421,10.187,0.131,0.373,0.009,19.219,0.174,0.707,0.890,0.628,9.032,0.352,,2.856
2024-01-17,20.270,5.420,10.186,0.131,0.373,0.009,19.219,0.174,0.708,0.890,0.628,9.033,0.352,,2.868
2024-01-18,20.230,5.420,10.186,0.132,0.374,0.009,19.219,0.174,0.708,0.890,0.628,9.033,0.352,,2.880
2024-01-19,20.620,5.420,10.186,0.132,0.374,0.009,19.219,0.174,0.709,0.890,0.629,9.033,0.353,,2.891
2024-01-22,20.930,5.420,10.185,0.132,0.374,0.009,19.219,0.174,0.709,0.890,0.629,9.033,0.353,,2.903
2024-01-23,20.650,5.420,10.185,0.132,0.374,0.009,19.218,0.174,0.710,0.890,0.629,9.033,0.353,,2.914
2024-01-24,20.280,5.420,10.185,0.132,0.374,0.009,19.218,0.175,0.711,0.890,0.630,9.033,0.353,,2.926
2024-01-25,20.360,5.420,10.185,0.133,0.375,0.009,19.218,0.175,0.711,0.890,0.630,9.033,0.353,,2.938
2024-01-26,20.360,5.420,10.184,0.133,0.375,0.009,19.218,0.175,0.712,0.890,0.630,9.034,0.353,,2.949
2024-01-29,20.400,5.420,10.184,0.133,0.375,0.009,19.218,0.175,0.712,0.890,0.631,9.034,0.354,,2.961
2024-01-30,20.250,5.420,10.184,0.133,0.375,0.009,19.217,0.175,0.713,0.890,0.631,9.034,0.354,,2.973
2024-01-31,20.160,5.420,10.183,0.133,0.375,0.009,19.217,0.175,0.714,0.890,0.631,9.034,0.354,,2.984
2024-02-01,20.480,5.420,10.183,0.134,0.376,0.009,19.217,0.176,0.714,0.890,0.632,9.034,0.354,,2.996
2024-02-02,20.220,5.420,10.183,0.134,0.376,0.009,19.217,0.176,0.715,0.890,0.632,9.034,0.354,,2.996
2024-02-05,19.730,5.420,10.182,0.134,0.376,0.009,19.217,0.176,0.715,0.890,0.633,9.034,0.355,,2.996
2024-02-06,20.030,5.420,10.182,0.134,0.376,0.009,19.217,0.176,0.716,0.890,0.633,9.035,0.355,,2.995
2024-02-07,19.930,5.420,10.182,0.134,0.376,0.009,19.216,0.176,0.717,0.890,0.633,9.035,0.355,,2.995
2024-02-08,20.010,5.420,10.181,0.135,0.377,0.009,19.216,0.176,0.717,0.890,0.634,9.035,0.355,,2.995
2024-02-09,20.250,5.420,10.181,0.135,0.377,0.009,19.216,0.177,0.718,0.890,0.634,9.035,0.355,,2.995
2024-02-12,20.140,5.420,10.181,0.135,0.377,0.009,19.216,0.177,0.718,0.890,0.634,9.035,0.356,,2.995
2024-02-13,19.750,5.420,10.180,0.135,0.377,0.009,19.216,0.177,0.719,0.890,0.635,9.035,0.356,,2.994
2024-02-14,19.790,5.420,10.180,0.135,0.378,0.009,19.216,0.177,0.719,0.890,0.635,9.035,0.356,,2.994
2024-02-15,20.120,5.419,10.180,0.136,0.378,0.009,19.215,0.177,0.720,0.890,0.635,9.036,0.356,,2.994
2024-02-16,20.020,5.419,10.179,0.136,0.378,0.009,19.215,0.177,0.721,0.890,0.636,9.036,0.356,,2.994
2024-02-20,20.060,5.419,10.179,0.136,0.378,0.009,19.215,0.177,0.721,0.890,0.636,9.036,0.357,,2.994
2024-02-21,20.330,5.419,10.179,0.136,0.378,0.009,19.215,0.178,0.722,0.890,0.636,9.036,0.357,,2.993
2024-02-22,20.280,5.419,10.178,0.137,0.379,0.009,19.215,0.178,0.722,0.890,0.637,9.036,0.357,,2.993
2024-02-23,20.370,5.419,10.178,0.137,0.379,0.009,19.214,0.178,0.723,0.890,0.637,9.036,0.357,,2.993
2024-02-26,20.390,5.419,10.178,0.137,0.379,0.009,19.214,0.178,0.724,0.890,0.637,9.037,0.357,,2.993
2024-02-27,20.530,5.419,10.177,0.137,0.379,0.009,19.214,0.178,0.724,0.890,0.638,9.037,0.358,,2.993
2024-02-28,20.600,5.419,10.177,0.137,0.379,0.009,19.214,0.178,0.725,0.890,0.638,9.037,0.358,,2.992
2024-02-29,20.860,5.419,10.177,0.138,0.380,0.009,19.214,0.179,0.725,0.890,0.639,9.037,0.358,,2.992
2024-03-01,21.150,5.419,10.176,0.138,0.380,0.009,19.214,0.179,0.726,0.890,0.639,9.037,0.358,,2.992
2024-03-04,21.680,5.419,10.176,0.138,0.380,0.009,19.213,0.179,0.727,0.890,0.639,9.037,0.358,,2.986
2024-03-05,21.350,5.419,10.176,0.138,0.380,0.009,19.213,0.179,0.727,0.890,0.640,9.037,0.359,,2.980
2024-03-06,21.380,5.419,10.175,0.138,0.380,0.009,19.213,0.179,0.728,0.890,0.640,9.038,0.359,,2.974
2024-03-07,21.190,5.419,10.175,0.139,0.381,0.009,19.213,0.179,0.728,0.890,0.640,9.038,0.359,,2.968
2024-03-08,21.500,5.419,10.175,0.139,0.381,0.009,19.213,0.180,0.729,0.890,0.641,9.038,0.359,,2.962
2024-03-11,21.500,5.419,10.175,0.139,0.381,0.009,19.212,0.180,0.730,0.890,0.641,9.038,0.359,,2.955
2024-03-12,21.550,5.419,10.174,0.139,0.381,0.009,19.212,0.180,0.730,0.890,0.641,9.038,0.359,,2.949
2024-03-13,21.560,5.419,10.174,0.139,0.381,0.009,19.212,0.180,0.731,0.890,0.642,9.038,0.360,,2.943
2024-03-14,21.350,5.419,10.174,0.140,0.382,0.009,19.212,0.180,0.731,0.890,0.642,9.038,0.360,,2.937
2024-03-15,21.400,5.418,10.173,0.140,0.382,0.009,19.212,0.180,0.732,0.890,0.642,9.039,0.360,,2.931
2024-03-18,21.200,5.418,10.173,0.140,0.382,0.009,19.212,0.181,0.733,0.890,0.643,9.039,0.360,,2.925
2024-03-19,21.240,5.418,10.173,0.140,0.382,0.009,19.211,0.181,0.733,0.890,0.643,9.039,0.360,,2.919
2024-03-20,21.330,5.418,10.172,0.141,0.383,0.009,19.211,0.181,0.734,0.890,0.644,9.039,0.361,,2.913
2024-03-21,21.490,5.418,10.172,0.141,0.383,0.009,19.211,0.181,0.734,0.890,0.644,9.039,0.361,,2.907
2024-03-22,21.180,5.418,10.172,0.141,0.383,0.009,19.211,0.181,0.735,0.890,0.644,9.039,0.361,,2.901
2024-03-25,21.050,5.418,10.171,0.141,0.383,0.009,19.211,0.181,0.736,0.890,0.645,9.039,0.361,,2.894
2024-03-26,20.980,5.418,10.171,0.141,0.383,0.009,19.211,0.182,0.736,0.890,0.645,9.040,0.361,,2.888
2024-03-27,21.370,5.418,10.171,0.142,0.384,0.009,19.210,0.182,0.737,0.890,0.645,9.040,0.362,,2.882
2024-03-28,21.800,5.418,10.170,0.142,0.384,0.009,19.210,0.182,0.737,0.890,0.646,9.040,0.362,,2.876
2024-03-31,21.640,5.418,10.170,0.142,0.384,0.009,19.210,0.182,0.738,0.890,0.646,9.040,0.362,$0.23,2.870
2024-04-01,21.480,5.418,10.168,0.141,0.384,0.009,19.210,0.182,0.738,0.890,0.646,9.042,0.362,,2.864
2024-04-02,21.310,5.418,10.167,0.140,0.384,0.009,19.211,0.182,0.738,0.891,0.646,9.044,0.362,,2.856
2024-04-03,21.280,5.418,10.165,0.139,0.384,0.009,19.211,0.182,0.739,0.891,0.646,9.046,0.362,,2.849
2024-04-04,21.070,5.418,10.164,0.138,0.384,0.009,19.212,0.182,0.739,0.891,0.646,9.048,0.362,,2.842
2024-04-05,21.300,5.418,10.162,0.137,0.384,0.009,19.212,0.182,0.739,0.892,0.647,9.050,0.362,,2.834
2024-04-08,21.650,5.418,10.160,0.136,0.384,0.009,19.213,0.182,0.739,0.892,0.647,9.052,0.362,,2.826
2024-04-09,21.790,5.418,10.159,0.134,0.384,0.009,19.213,0.182,0.739,0.892,0.647,9.055,0.362,,2.819
2024-04-10,21.360,5.418,10.157,0.133,0.384,0.009,19.214,0.182,0.739,0.893,0.647,9.057,0.362,,2.811
2024-04-11,21.200,5.418,10.156,0.132,0.384,0.009,19.214,0.181,0.740,0.893,0.647,9.059,0.362,,2.804
2024-04-12,20.780,5.418,10.154,0.131,0.384,0.009,19.215,0.181,0.740,0.893,0.647,9.061,0.362,,2.796
2024-04-15,20.560,5.417,10.152,0.130,0.385,0.009,19.215,0.181,0.740,0.893,0.647,9.063,0.362,,2.789
2024-04-16,20.240,5.417,10.151,0.129,0.385,0.009,19.215,0.181,0.740,0.894,0.647,9.065,0.362,,2.782
2024-04-17,20.260,5.417,10.149,0.128,0.385,0.009,19.216,0.181,0.740,0.894,0.647,9.067,0.362,,2.774
2024-04-18,20.460,5.417,10.147,0.127,0.385,0.009,19.216,0.181,0.740,0.894,0.648,9.069,0.362,,2.766
2024-04-19,20.570,5.417,10.146,0.126,0.385,0.009,19.217,0.181,0.741,0.895,0.648,9.071,0.362,,2.759
2024-04-22,20.690,5.417,10.144,0.125,0.385,0.009,19.217,0.181,0.741,0.895,0.648,9.073,0.362,,2.752
2024-04-23,20.910,5.417,10.143,0.124,0.385,0.009,19.218,0.181,0.741,0.895,0.648,9.075,0.361,,2.744
2024-04-24,21.020,5.417,10.141,0.123,0.385,0.009,19.218,0.181,0.741,0.896,0.648,9.077,0.361,,2.736
2024-04-25,21.120,5.417,10.139,0.122,0.385,0.009,19.219,0.181,0.741,0.896,0.648,9.079,0.361,,2.729
2024-04-26,21.270,5.417,10.138,0.120,0.385,0.009,19.219,0.181,0.741,0.896,0.648,9.082,0.361,,2.722
2024-04-29,21.180,5.417,10.136,0.119,0.385,0.009,19.220,0.181,0.742,0.897,0.648,9.084,0.361,,2.714
2024-04-30,20.950,5.417,10.135,0.118,0.385,0.009,19.220,0.181,0.742,0.897,0.648,9.086,0.361,,2.706
2024-05-01,20.880,5.417,10.133,0.117,0.385,0.009,19.220,0.181,0.742,0.897,0.649,9.088,0.361,,2.699
2024-05-02,21.140,5.417,10.131,0.116,0.385,0.009,19.221,0.180,0.742,0.898,0.649,9.090,0.361,,2.708
2024-05-03,21.070,5.417,10.130,0.115,0.385,0.009,19.221,0.180,0.742,0.898,0.649,9.092,0.361,,2.717
2024-05-06,21.320,5.417,10.128,0.114,0.385,0.009,19.222,0.180,0.742,0.898,0.649,9.094,0.361,,2.726
2024-05-07,21.430,5.417,10.127,0.113,0.385,0.009,19.222,0.180,0.743,0.898,0.649,9.096,0.361,,2.735
2024-05-08,21.260,5.417,10.125,0.112,0.385,0.009,19.223,0.180,0.743,0.899,0.649,9.098,0.361,,2.744
2024-05-09,21.430,5.417,10.123,0.111,0.385,0.009,19.223,0.180,0.743,0.899,0.649,9.100,0.361,,2.753
2024-05-10,21.310,5.417,10.122,0.110,0.385,0.009,19.224,0.180,0.743,0.899,0.649,9.102,0.361,,2.762
2024-05-13,21.290,5.417,10.120,0.109,0.385,0.009,19.224,0.180,0.743,0.900,0.649,9.104,0.361,,2.772
2024-05-14,21.430,5.416,10.119,0.107,0.386,0.009,19.224,0.180,0.744,0.900,0.650,9.106,0.361,,2.781
2024-05-15,21.840,5.416,10.117,0.106,0.386,0.009,19.225,0.180,0.744,0.900,0.650,9.109,0.361,,2.790
2024-05-16,21.570,5.416,10.115,0.105,0.386,0.009,19.225,0.180,0.744,0.901,0.650,9.111,0.361,,2.799
2024-05-17,21.720,5.416,10.114,0.104,0.386,0.009,19.226,0.180,0.744,0.901,0.650,9.113,0.361,,2.808
2024-05-20,21.710,5.416,10.112,0.103,0.386,0.009,19.226,0.180,0.744,0.901,0.650,9.115,0.361,,2.817
2024-05-21,21.550,5.416,10.110,0.102,0.386,0.009,19.227,0.180,0.744,0.902,0.650,9.117,0.361,,2.826
2024-05-22,21.430,5.416,10.109,0.101,0.386,0.009,19.227,0.180,0.745,0.902,0.650,9.119,0.361,,2.835
2024-05-23,21.150,5.416,10.107,0.100,0.386,0.009,19.228,0.180,0.745,0.902,0.650,9.121,0.361,,2.844
2024-05-24,21.120,5.416,10.106,0.099,0.386,0.009,19.228,0.180,0.745,0.903,0.650,9.123,0.361,,2.853
2024-05-28,20.870,5.416,10.104,0.098,0.386,0.009,19.229,0.179,0.745,0.903,0.650,9.125,0.361,,2.862
2024-05-29,20.690,5.416,10.102,0.097,0.386,0.009,19.229,0.179,0.745,0.903,0.651,9.127,0.361,,2.871
2024-05-30,20.850,5.416,10.101,0.096,0.386,0.009,19.229,0.179,0.745,0.903,0.651,9.129,0.361,,2.880
2024-05-31,21.310,5.416,10.099,0.095,0.386,0.009,19.230,0.179,0.746,0.904,0.651,9.131,0.361,,2.890
2024-06-03,21.260,5.416,10.098,0.093,0.386,0.009,19.230,0.179,0.746,0.904,0.651,9.134,0.361,,2.899
2024-06-04,21.410,5.416,10.096,0.092,0.386,0.009,19.231,0.179,0.746,0.904,0.651,9.136,0.361,,2.908
2024-06-05,21.280,5.416,10.094,0.091,0.386,0.009,19.231,0.179,0.746,0.905,0.651,9.138,0.361,,2.917
2024-06-06,21.360,5.416,10.093,0.090,0.386,0.009,19.232,0.179,0.746,0.905,0.651,9.140,0.360,,2.926
2024-06-07,21.450,5.416,10.091,0.089,0.386,0.009,19.232,0.179,0.746,0.905,0.651,9.142,0.360,,2.935
2024-06-10,21.630,5.416,10.090,0.088,0.386,0.009,19.233,0.179,0.747,0.906,0.651,9.144,0.360,,2.944
2024-06-11,21.500,5.416,10.088,0.087,0.386,0.009,19.233,0.179,0.747,0.906,0.652,9.146,0.360,,2.953
2024-06-12,21.470,5.416,10.086,0.086,0.386,0.009,19.234,0.179,0.747,0.906,0.652,9.148,0.360,,2.962
2024-06-13,21.460,5.416,10.085,0.085,0.386,0.009,19.234,0.179,0.747,0.907,0.652,9.150,0.360,,2.971
2024-06-14,21.750,5.415,10.083,0.084,0.387,0.009,19.234,0.179,0.747,0.907,0.652,9.152,0.360,,2.980
2024-06-17,21.750,5.415,10.081,0.083,0.387,0.009,19.235,0.179,0.747,0.907,0.652,9.154,0.360,,2.989
2024-06-18,21.890,5.415,10.080,0.082,0.387,0.009,19.235,0.178,0.748,0.908,0.652,9.156,0.360,,2.998
2024-06-20,21.800,5.415,10.078,0.081,0.387,0.009,19.236,0.178,0.748,0.908,0.652,9.158,0.360,,3.007
2024-06-21,21.700,5.415,10.077,0.079,0.387,0.009,19.236,0.178,0.748,0.908,0.652,9.161,0.360,,3.016
2024-06-24,21.960,5.415,10.075,0.078,0.387,0.009,19.237,0.178,0.748,0.908,0.652,9.163,0.360,,3.026
2024-06-25,21.770,5.415,10.073,0.077,0.387,0.009,19.237,0.178,0.748,0.909,0.653,9.165,0.360,,3.035
2024-06-26,21.510,5.415,10.072,0.076,0.387,0.009,19.238,0.178,0.748,0.909,0.653,9.167,0.360,,3.044
2024-06-27,21.650,5.415,10.070,0.075,0.387,0.009,19.238,0.178,0.749,0.909,0.653,9.169,0.360,,3.053
2024-06-28,21.990,5.415,10.069,0.074,0.387,0.009,19.239,0.178,0.749,0.910,0.653,9.171,0.360,,3.062
2024-06-30,21.955,5.415,10.067,0.073,0.387,0.009,19.239,0.178,0.749,0.910,0.653,9.173,0.360,$0.12,3.071
2024-07-01,21.920,5.415,10.065,0.073,0.387,0.009,19.245,0.178,0.753,0.911,0.653,9.181,0.360,,3.080
2024-07-02,22.090,5.414,10.063,0.074,0.387,0.009,19.251,0.177,0.758,0.912,0.653,9.189,0.360,,3.086
2024-07-03,22.060,5.414,10.062,0.074,0.387,0.009,19.257,0.177,0.762,0.913,0.653,9.197,0.359,,3.091
2024-07-05,22.080,5.413,10.060,0.074,0.387,0.009,19.264,0.177,0.766,0.914,0.653,9.205,0.359,,3.097
2024-07-08,22.140,5.413,10.058,0.075,0.387,0.009,19.270,0.177,0.771,0.915,0.654,9.213,0.359,,3.103
2024-07-09,22.120,5.413,10.056,0.075,0.387,0.009,19.276,0.176,0.775,0.916,0.654,9.221,0.359,,3.108
2024-07-10,21.960,5.412,10.054,0.075,0.387,0.009,19.282,0.176,0.779,0.917,0.654,9.229,0.359,,3.114
2024-07-11,21.710,5.412,10.053,0.076,0.387,0.009,19.288,0.176,0.784,0.918,0.654,9.236,0.358,,3.119
2024-07-12,21.670,5.411,10.051,0.076,0.387,0.009,19.294,0.176,0.788,0.918,0.654,9.244,0.358,,3.125
2024-07-15,21.620,5.411,10.049,0.076,0.387,0.009,19.301,0.175,0.792,0.919,0.654,9.252,0.358,,3.131
2024-07-16,21.950,5.411,10.047,0.077,0.386,0.009,19.307,0.175,0.797,0.920,0.654,9.260,0.358,,3.136
2024-07-17,21.900,5.410,10.045,0.077,0.386,0.009,19.313,0.175,0.801,0.921,0.654,9.268,0.358,,3.142
2024-07-18,22.010,5.410,10.044,0.077,0.386,0.009,19.319,0.175,0.805,0.922,0.654,9.276,0.357,,3.148
2024-07-19,22.010,5.410,10.042,0.078,0.386,0.009,19.325,0.174,0.810,0.923,0.655,9.284,0.357,,3.153
2024-07-22,22.240,5.409,10.040,0.078,0.386,0.009,19.331,0.174,0.814,0.924,0.655,9.292,0.357,,3.159
2024-07-23,22.360,5.409,10.038,0.078,0.386,0.009,19.338,0.174,0.818,0.925,0.655,9.300,0.357,,3.165
2024-07-24,22.040,5.408,10.036,0.079,0.386,0.009,19.344,0.173,0.823,0.926,0.655,9.308,0.357,,3.170
2024-07-25,20.340,5.408,10.035,0.079,0.386,0.009,19.350,0.173,0.827,0.927,0.655,9.316,0.356,,3.176
2024-07-26,20.870,5.408,10.033,0.080,0.386,0.009,19.356,0.173,0.832,0.928,0.655,9.324,0.356,,3.181
2024-07-29,21.000,5.407,10.031,0.080,0.386,0.009,19.362,0.173,0.836,0.929,0.655,9.332,0.356,,3.187
2024-07-30,21.440,5.407,10.029,0.080,0.386,0.009,19.368,0.172,0.840,0.930,0.655,9.340,0.356,,3.193
2024-07-31,21.610,5.406,10.027,0.081,0.386,0.009,19.374,0.172,0.845,0.931,0.655,9.348,0.356,,3.198
2024-08-01,21.770,5.406,10.026,0.081,0.386,0.009,19.381,0.172,0.849,0.932,0.656,9.356,0.355,,3.204
2024-08-02,21.810,5.406,10.024,0.081,0.386,0.009,19.387,0.172,0.853,0.932,0.656,9.364,0.355,,3.208
2024-08-05,21.240,5.405,10.022,0.082,0.386,0.009,19.393,0.171,0.858,0.933,0.656,9.371,0.355,,3.212
2024-08-06,21.810,5.405,10.020,0.082,0.386,0.009,19.399,0.171,0.862,0.934,0.656,9.379,0.355,,3.216
2024-08-07,21.580,5.404,10.018,0.082,0.386,0.009,19.405,0.171,0.866,0.935,0.656,9.387,0.355,,3.220
2024-08-08,21.720,5.404,10.017,0.083,0.386,0.009,19.411,0.171,0.871,0.936,0.656,9.395,0.354,,3.224
2024-08-09,21.870,5.404,10.015,0.083,0.386,0.009,19.418,0.170,0.875,0.937,0.656,9.403,0.354,,3.228
2024-08-12,21.600,5.403,10.013,0.083,0.386,0.009,19.424,0.170,0.879,0.938,0.656,9.411,0.354,,3.232
2024-08-13,21.610,5.403,10.011,0.084,0.386,0.009,19.430,0.170,0.884,0.939,0.656,9.419,0.354,,3.236
2024-08-14,21.520,5.402,10.010,0.084,0.386,0.009,19.436,0.169,0.888,0.940,0.657,9.427,0.354,,3.240
2024-08-15,21.600,5.402,10.008,0.084,0.385,0.009,19.442,0.169,0.892,0.941,0.657,9.435,0.353,,3.244
2024-08-16,21.620,5.402,10.006,0.085,0.385,0.009,19.448,0.169,0.897,0.942,0.657,9.443,0.353,,3.247
2024-08-19,21.830,5.401,10.004,0.085,0.385,0.009,19.454,0.169,0.901,0.943,0.657,9.451,0.353,,3.251
2024-08-20,21.860,5.401,10.002,0.085,0.385,0.009,19.461,0.168,0.905,0.944,0.657,9.459,0.353,,3.255
2024-08-21,22.050,5.401,10.001,0.086,0.385,0.009,19.467,0.168,0.910,0.945,0.657,9.467,0.352,,3.259
2024-08-22,22.020,5.400,9.999,0.086,0.385,0.009,19.473,0.168,0.914,0.946,0.657,9.475,0.352,,3.263
2024-08-23,22.150,5.400,9.997,0.086,0.385,0.009,19.479,0.168,0.918,0.947,0.657,9.483,0.352,,3.267
2024-08-26,21.950,5.399,9.995,0.087,0.385,0.009,19.485,0.167,0.923,0.948,0.657,9.490,0.352,,3.271
2024-08-27,22.300,5.399,9.993,0.087,0.385,0.009,19.491,0.167,0.927,0.948,0.657,9.498,0.352,,3.275
2024-08-28,22.330,5.399,9.992,0.087,0.385,0.009,19.498,0.167,0.931,0.949,0.658,9.506,0.351,,3.279
2024-08-29,22.190,5.398,9.990,0.088,0.385,0.009,19.504,0.167,0.936,0.950,0.658,9.514,0.351,,3.283
2024-08-30,22.570,5.398,9.988,0.088,0.385,0.009,19.510,0.166,0.940,0.951,0.658,9.522,0.351,,3.287
2024-09-03,22.830,5.397,9.986,0.088,0.385,0.009,19.516,0.166,0.944,0.952,0.658,9.530,0.351,,3.291
2024-09-04,22.800,5.397,9.984,0.089,0.385,0.008,19.522,0.166,0.949,0.953,0.658,9.538,0.351,,3.295
2024-09-05,22.840,5.397,9.983,0.089,0.385,0.008,19.528,0.166,0.953,0.954,0.658,9.546,0.350,,3.299
2024-09-06,22.030,5.396,9.981,0.090,0.385,0.008,19.534,0.165,0.957,0.955,0.658,9.554,0.350,,3.303
2024-09-09,21.870,5.396,9.979,0.090,0.385,0.008,19.541,0.165,0.962,0.956,0.658,9.562,0.350,,3.307
2024-09-10,22.110,5.395,9.977,0.090,0.385,0.008,19.547,0.165,0.966,0.957,0.658,9.570,0.350,,3.311
2024-09-11,22.060,5.395,9.975,0.091,0.385,0.008,19.553,0.164,0.971,0.958,0.659,9.578,0.350,,3.315
2024-09-12,22.230,5.395,9.974,0.091,0.385,0.008,19.559,0.164,0.975,0.959,0.659,9.586,0.349,,3.319
2024-09-13,22.680,5.394,9.972,0.091,0.385,0.008,19.565,0.164,0.979,0.960,0.659,9.594,0.349,,3.323
2024-09-16,22.530,5.394,9.970,0.092,0.384,0.008,19.571,0.164,0.984,0.961,0.659,9.602,0.349,,3.327
2024-09-17,22.120,5.394,9.968,0.092,0.384,0.008,19.578,0.163,0.988,0.962,0.659,9.610,0.349,,3.330
2024-09-18,21.970,5.393,9.966,0.092,0.384,0.008,19.584,0.163,0.992,0.962,0.659,9.618,0.349,,3.334
2024-09-19,22.080,5.393,9.965,0.093,0.384,0.008,19.590,0.163,0.997,0.963,0.659,9.625,0.348,,3.338
2024-09-20,22.080,5.392,9.963,0.093,0.384,0.008,19.596,0.163,1.001,0.964,0.659,9.633,0.348,,3.342
2024-09-23,22.360,5.392,9.961,0.093,0.384,0.008,19.602,0.162,1.005,0.965,0.659,9.641,0.348,,3.346
2024-09-24,21.780,5.392,9.959,0.094,0.384,0.008,19.608,0.162,1.010,0.966,0.660,9.649,0.348,,3.350
2024-09-25,21.800,5.391,9.957,0.094,0.384,0.008,19.615,0.162,1.014,0.967,0.660,9.657,0.348,,3.354
2024-09-26,21.450,5.391,9.956,0.094,0.384,0.008,19.621,0.162,1.018,0.968,0.660,9.665,0.347,,3.358
2024-09-27,21.440,5.390,9.954,0.095,0.384,0.008,19.627,0.161,1.023,0.969,0.660,9.673,0.347,,3.362
2024-09-30,21.600,5.390,9.952,0.095,0.384,0.008,19.633,0.161,1.027,0.970,0.660,9.681,0.347,$0.15,3.366
2024-10-01,21.250,5.377,9.950,0.096,0.384,0.008,19.618,0.161,1.014,0.969,0.660,9.669,0.347,,3.370
2024-10-02,21.060,5.365,9.947,0.096,0.384,0.008,19.604,0.160,1.000,0.968,0.660,9.657,0.346,,3.382
2024-10-03,20.920,5.352,9.945,0.097,0.384,0.008,19.589,0.160,0.987,0.967,0.660,9.645,0.346,,3.394
2024-10-04,21.160,5.339,9.942,0.098,0.384,0.008,19.575,0.160,0.974,0.966,0.660,9.633,0.346,,3.406
2024-10-07,20.830,5.327,9.940,0.099,0.385,0.008,19.560,0.159,0.960,0.965,0.660,9.621,0.345,,3.419
2024-10-08,20.330,5.314,9.937,0.100,0.385,0.008,19.546,0.159,0.947,0.964,0.660,9.609,0.345,,3.431
2024-10-09,20.380,5.302,9.935,0.100,0.385,0.008,19.531,0.158,0.934,0.963,0.660,9.596,0.345,,3.443
2024-10-10,20.540,5.289,9.932,0.101,0.385,0.008,19.516,0.158,0.920,0.962,0.660,9.584,0.344,,3.455
2024-10-11,20.670,5.276,9.930,0.102,0.385,0.008,19.502,0.158,0.907,0.962,0.660,9.572,0.344,,3.467
2024-10-14,20.680,5.264,9.927,0.102,0.385,0.008,19.487,0.157,0.894,0.961,0.660,9.560,0.344,,3.479
2024-10-15,20.500,5.251,9.925,0.103,0.385,0.008,19.473,0.157,0.880,0.960,0.660,9.548,0.343,,3.491
2024-10-16,20.970,5.238,9.922,0.104,0.385,0.008,19.458,0.157,0.867,0.959,0.660,9.536,0.343,,3.503
2024-10-17,20.930,5.226,9.920,0.105,0.385,0.008,19.444,0.156,0.854,0.958,0.660,9.524,0.343,,3.516
2024-10-18,20.910,5.213,9.917,0.106,0.386,0.008,19.429,0.156,0.840,0.957,0.660,9.512,0.342,,3.528
2024-10-21,20.650,5.201,9.915,0.106,0.386,0.008,19.415,0.156,0.827,0.956,0.660,9.500,0.342,,3.540
2024-10-22,20.840,5.188,9.912,0.107,0.386,0.008,19.400,0.155,0.814,0.955,0.660,9.488,0.342,,3.552
2024-10-23,21.260,5.175,9.910,0.108,0.386,0.008,19.385,0.155,0.800,0.954,0.660,9.476,0.341,,3.564
2024-10-24,21.020,5.163,9.907,0.108,0.386,0.008,19.371,0.155,0.787,0.953,0.660,9.464,0.341,,3.576
2024-10-25,20.580,5.150,9.905,0.109,0.386,0.008,19.356,0.154,0.774,0.952,0.660,9.452,0.341,,3.588
2024-10-28,20.560,5.137,9.902,0.110,0.386,0.008,19.342,0.154,0.760,0.951,0.660,9.439,0.340,,3.600
2024-10-29,20.340,5.125,9.900,0.111,0.386,0.008,19.327,0.153,0.747,0.950,0.660,9.427,0.340,,3.613
2024-10-30,20.360,5.112,9.897,0.112,0.386,0.008,19.313,0.153,0.734,0.949,0.660,9.415,0.340,,3.625
2024-10-31,19.240,5.100,9.895,0.112,0.387,0.008,19.298,0.153,0.720,0.948,0.660,9.403,0.339,,3.637
2024-11-01,19.230,5.087,9.892,0.113,0.387,0.008,19.284,0.152,0.707,0.948,0.660,9.391,0.339,,3.649
