date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,REIT_Return
2019-02-07,3.756,7.189,1.204,1.458,26.995,2.082,0.482,0.762,30.751,1.102,0.644,0.025,57.42,23.256,0.1714589989350373
2019-02-08,3.755,7.193,1.204,1.458,26.999,2.074,0.48,0.761,30.754,1.101,0.641,0.025,56.88,23.254,0.17070572569906792
2019-02-11,3.753,7.197,1.203,1.458,27.003,2.065,0.479,0.761,30.756,1.101,0.638,0.025,57.25,23.252,0.16999733546496137
2019-02-12,3.752,7.202,1.203,1.458,27.007,2.057,0.478,0.76,30.759,1.1,0.636,0.025,57.04,23.25,0.16950959488272924
2019-02-13,3.75,7.206,1.203,1.458,27.011,2.048,0.477,0.76,30.761,1.1,0.633,0.025,56.85,23.248,0.1688
2019-02-14,3.748,7.21,1.203,1.458,27.016,2.04,0.476,0.76,30.764,1.1,0.631,0.025,56.78,23.246,0.1683564567769477
2019-02-15,3.747,7.214,1.203,1.457,27.02,2.032,0.474,0.759,30.767,1.099,0.628,0.025,56.65,23.244,0.16760074726447827
2019-02-19,3.745,7.218,1.203,1.457,27.024,2.023,0.473,0.759,30.769,1.099,0.625,0.025,56.31,23.242,0.16688918558077437
2019-02-20,3.744,7.223,1.203,1.457,27.028,2.015,0.472,0.758,30.772,1.098,0.623,0.025,55.38,23.24,0.16639957264957264
2019-02-21,3.742,7.227,1.202,1.457,27.032,2.006,0.471,0.758,30.774,1.098,0.62,0.025,56.28,23.238,0.16568679850347406
2019-02-22,3.741,7.231,1.202,1.457,27.036,1.998,0.469,0.757,30.777,1.097,0.617,0.025,56.74,23.236,0.16492916332531407
2019-02-25,3.739,7.235,1.202,1.457,27.04,1.99,0.468,0.757,30.779,1.097,0.615,0.025,56.64,23.234,0.16448248194704468
2019-02-26,3.738,7.239,1.202,1.456,27.044,1.981,0.467,0.756,30.782,1.096,0.612,0.025,56.63,23.232,0.1637239165329053
2019-02-27,3.736,7.244,1.202,1.456,27.048,1.973,0.466,0.756,30.784,1.096,0.609,0.025,56.0,23.231,0.1630085653104925
2019-02-28,3.734,7.248,1.202,1.456,27.052,1.965,0.464,0.755,30.787,1.095,0.607,0.025,55.97,23.229,0.16256025709694696
2019-03-01,3.733,7.252,1.201,1.456,27.056,1.956,0.463,0.755,30.789,1.095,0.604,0.025,54.25,23.227,0.16180016072863648
2019-03-04,3.731,7.256,1.201,1.456,27.06,1.948,0.462,0.754,30.792,1.094,0.601,0.024,54.17,23.225,0.161082819619405
2019-03-05,3.73,7.26,1.201,1.456,27.064,1.939,0.461,0.754,30.794,1.094,0.599,0.024,54.5,23.223,0.16058981233243969
2019-03-06,3.728,7.265,1.201,1.456,27.069,1.931,0.459,0.753,30.797,1.093,0.596,0.024,54.5,23.221,0.15987124463519312
2019-03-07,3.727,7.269,1.201,1.455,27.073,1.923,0.458,0.753,30.799,1.093,0.593,0.024,54.19,23.219,0.15910920311242285
2019-03-08,3.725,7.273,1.201,1.455,27.077,1.914,0.457,0.752,30.802,1.092,0.591,0.024,53.83,23.217,0.15865771812080537
2019-03-11,3.723,7.277,1.2,1.455,27.081,1.906,0.456,0.752,30.804,1.092,0.588,0.024,54.34,23.215,0.1579371474617244
2019-03-12,3.722,7.281,1.2,1.455,27.085,1.897,0.454,0.752,30.807,1.092,0.585,0.024,54.97,23.213,0.15717356260075227
2019-03-13,3.72,7.285,1.2,1.455,27.089,1.889,0.453,0.751,30.809,1.091,0.583,0.024,55.04,23.211,0.15672043010752687
2019-03-14,3.719,7.29,1.2,1.455,27.093,1.881,0.452,0.751,30.812,1.091,0.58,0.024,55.55,23.209,0.15595590212422694
2019-03-15,3.717,7.294,1.2,1.455,27.097,1.872,0.451,0.75,30.814,1.09,0.577,0.024,54.41,23.207,0.15523271455474844
2019-03-18,3.716,7.298,1.2,1.454,27.101,1.864,0.449,0.75,30.817,1.09,0.575,0.024,53.86,23.205,0.15473627556512376
2019-03-19,3.714,7.302,1.199,1.454,27.105,1.855,0.448,0.749,30.819,1.089,0.572,0.024,53.58,23.203,0.15401184706515886
2019-03-20,3.713,7.306,1.199,1.454,27.109,1.847,0.447,0.749,30.822,1.089,0.569,0.024,53.74,23.201,0.15324535416105572
2019-03-21,3.711,7.311,1.199,1.454,27.113,1.839,0.446,0.748,30.824,1.088,0.567,0.024,55.05,23.2,0.15278900565885206
2019-03-22,3.709,7.315,1.199,1.454,27.118,1.83,0.444,0.748,30.827,1.088,0.564,0.024,54.87,23.198,0.15206255055270962
2019-03-25,3.708,7.319,1.199,1.454,27.122,1.822,0.443,0.747,30.829,1.087,0.561,0.024,54.99,23.196,0.15129449838187703
2019-03-26,3.706,7.323,1.199,1.454,27.126,1.814,0.442,0.747,30.832,1.087,0.559,0.024,56.0,23.194,0.15083648138154346
2019-03-27,3.705,7.327,1.198,1.453,27.13,1.805,0.441,0.746,30.834,1.086,0.556,0.024,55.96,23.192,0.15006747638326587
2019-03-28,3.703,7.332,1.198,1.453,27.134,1.797,0.439,0.746,30.837,1.086,0.553,0.024,56.65,23.19,0.14933837429111532
2019-03-29,3.702,7.336,1.198,1.453,27.138,1.788,0.438,0.745,30.839,1.085,0.551,0.024,56.3,23.188,0.14883846569421935
2019-03-31,3.7,7.34,1.198,1.453,27.142,1.78,0.437,0.745,30.842,1.085,0.548,0.024,56.385,23.186,0.14810810810810812
2019-04-01,3.695,7.352,1.197,1.452,27.146,1.777,0.438,0.744,30.84,1.084,0.547,0.024,56.47,23.188,0.14803788903924223
2019-04-02,3.69,7.365,1.197,1.451,27.149,1.774,0.438,0.743,30.839,1.084,0.546,0.024,56.58,23.19,0.14796747967479676
2019-04-03,3.684,7.377,1.196,1.45,27.153,1.772,0.439,0.742,30.837,1.083,0.546,0.024,56.48,23.193,0.1482084690553746
2019-04-04,3.679,7.39,1.195,1.45,27.156,1.769,0.44,0.741,30.835,1.083,0.545,0.024,56.76,23.195,0.14813808100027184
2019-04-05,3.674,7.402,1.194,1.449,27.16,1.766,0.44,0.74,30.833,1.082,0.544,0.024,57.05,23.197,0.14806750136091454
2019-04-08,3.669,7.415,1.194,1.448,27.163,1.763,0.441,0.739,30.832,1.082,0.543,0.024,56.64,23.199,0.14799672935404742
2019-04-09,3.663,7.428,1.193,1.447,27.167,1.76,0.442,0.738,30.83,1.081,0.542,0.024,56.36,23.201,0.147966147966148
2019-04-10,3.658,7.44,1.192,1.446,27.17,1.758,0.442,0.737,30.828,1.081,0.541,0.024,57.09,23.203,0.14789502460360854
2019-04-11,3.653,7.452,1.192,1.445,27.174,1.755,0.443,0.736,30.827,1.08,0.541,0.024,56.87,23.206,0.1480974541472762
2019-04-12,3.648,7.465,1.191,1.444,27.177,1.752,0.444,0.735,30.825,1.08,0.54,0.024,57.27,23.208,0.1480263157894737
2019-04-15,3.642,7.478,1.19,1.443,27.181,1.749,0.444,0.734,30.823,1.079,0.539,0.024,56.96,23.21,0.14799560680944537
2019-04-16,3.637,7.49,1.19,1.443,27.185,1.746,0.445,0.733,30.822,1.079,0.538,0.024,54.67,23.212,0.147924113280176
2019-04-17,3.632,7.502,1.189,1.442,27.188,1.743,0.446,0.732,30.82,1.078,0.537,0.024,54.78,23.214,0.14785242290748898
2019-04-18,3.626,7.515,1.188,1.441,27.192,1.741,0.446,0.731,30.818,1.078,0.536,0.024,54.97,23.216,0.14782129067843355
2019-04-22,3.621,7.528,1.187,1.44,27.195,1.738,0.447,0.73,30.816,1.077,0.536,0.024,53.63,23.219,0.148025407346037
2019-04-23,3.616,7.54,1.187,1.439,27.199,1.735,0.448,0.729,30.815,1.077,0.535,0.024,54.52,23.221,0.14795353982300885
2019-04-24,3.611,7.552,1.186,1.438,27.202,1.732,0.448,0.728,30.813,1.076,0.534,0.024,55.0,23.223,0.1478814732761008
2019-04-25,3.606,7.565,1.185,1.437,27.206,1.729,0.449,0.727,30.811,1.076,0.533,0.024,54.9,23.225,0.14780920687742652
2019-04-26,3.6,7.578,1.185,1.436,27.209,1.727,0.45,0.726,30.81,1.075,0.532,0.024,55.14,23.227,0.14777777777777779
2019-04-29,3.595,7.59,1.184,1.436,27.213,1.724,0.45,0.725,30.808,1.075,0.531,0.024,54.26,23.229,0.14770514603616133
2019-04-30,3.59,7.602,1.183,1.435,27.216,1.721,0.451,0.724,30.806,1.074,0.531,0.024,53.62,23.232,0.14791086350974933
2019-05-01,3.585,7.615,1.183,1.434,27.22,1.718,0.452,0.723,30.805,1.074,0.53,0.023,54.87,23.234,0.14783821478382148
2019-05-02,3.579,7.628,1.182,1.433,27.224,1.715,0.452,0.722,30.803,1.073,0.529,0.023,54.89,23.236,0.14780664990220732
2019-05-03,3.574,7.64,1.181,1.432,27.227,1.713,0.453,0.721,30.801,1.073,0.528,0.023,55.39,23.238,0.14773363178511473
2019-05-06,3.569,7.652,1.18,1.431,27.231,1.71,0.454,0.72,30.799,1.072,0.527,0.023,54.98,23.24,0.14766040907817315
2019-05-07,3.564,7.665,1.18,1.43,27.234,1.707,0.454,0.719,30.798,1.072,0.526,0.023,53.72,23.242,0.14758698092031425
2019-05-08,3.558,7.678,1.179,1.429,27.238,1.704,0.455,0.718,30.796,1.071,0.526,0.023,53.36,23.245,0.14783586284429456
2019-05-09,3.553,7.69,1.178,1.428,27.241,1.701,0.456,0.717,30.794,1.071,0.525,0.023,53.64,23.247,0.14776245426400225
2019-05-10,3.548,7.703,1.178,1.428,27.245,1.698,0.456,0.716,30.793,1.07,0.524,0.023,54.09,23.249,0.14768883878241262
2019-05-13,3.542,7.715,1.177,1.427,27.248,1.696,0.457,0.715,30.791,1.07,0.523,0.023,54.02,23.251,0.14765669113495203
2019-05-14,3.537,7.728,1.176,1.426,27.252,1.693,0.458,0.714,30.789,1.069,0.522,0.023,54.41,23.253,0.14758269720101783
2019-05-15,3.532,7.74,1.176,1.425,27.255,1.69,0.458,0.713,30.788,1.068,0.522,0.023,54.64,23.255,0.1477916194790487
2019-05-16,3.527,7.752,1.175,1.424,27.259,1.687,0.459,0.712,30.786,1.068,0.521,0.023,54.12,23.258,0.1477176070314715
2019-05-17,3.522,7.765,1.174,1.423,27.263,1.684,0.46,0.711,30.784,1.067,0.52,0.023,53.86,23.26,0.14764338444065872
2019-05-20,3.516,7.778,1.173,1.422,27.266,1.682,0.461,0.71,30.782,1.067,0.519,0.023,52.65,23.262,0.1476109215017065
2019-05-21,3.511,7.79,1.173,1.422,27.27,1.679,0.461,0.709,30.781,1.066,0.518,0.023,53.34,23.264,0.14753631444033039
2019-05-22,3.506,7.802,1.172,1.421,27.273,1.676,0.462,0.708,30.779,1.066,0.517,0.023,53.0,23.266,0.14746149458071878
2019-05-23,3.5,7.815,1.171,1.42,27.277,1.673,0.463,0.707,30.777,1.065,0.517,0.023,52.94,23.269,0.14771428571428571
2019-05-24,3.495,7.828,1.171,1.419,27.28,1.67,0.463,0.706,30.776,1.065,0.516,0.023,52.89,23.271,0.14763948497854076
2019-05-28,3.49,7.84,1.17,1.418,27.284,1.668,0.464,0.705,30.774,1.064,0.515,0.023,51.89,23.273,0.1475644699140401
2019-05-29,3.485,7.852,1.169,1.417,27.287,1.665,0.465,0.704,30.772,1.064,0.514,0.023,50.62,23.275,0.14748923959827834
2019-05-30,3.48,7.865,1.168,1.416,27.291,1.662,0.465,0.703,30.77,1.063,0.513,0.023,50.34,23.277,0.1474137931034483
2019-05-31,3.474,7.878,1.168,1.415,27.295,1.659,0.466,0.702,30.769,1.063,0.512,0.023,50.04,23.279,0.14738054116292457
2019-06-03,3.469,7.89,1.167,1.414,27.298,1.656,0.467,0.701,30.767,1.062,0.512,0.023,49.91,23.282,0.14759296627270108
2019-06-04,3.464,7.903,1.166,1.414,27.302,1.653,0.467,0.7,30.765,1.062,0.511,0.023,50.04,23.284,0.1475173210161663
2019-06-05,3.458,7.915,1.166,1.413,27.305,1.651,0.468,0.699,30.764,1.061,0.51,0.023,50.92,23.286,0.1474840948525159
2019-06-06,3.453,7.928,1.165,1.412,27.309,1.648,0.469,0.698,30.762,1.061,0.509,0.023,50.51,23.288,0.14740805097017087
2019-06-07,3.448,7.94,1.164,1.411,27.312,1.645,0.469,0.697,30.76,1.06,0.508,0.023,50.44,23.29,0.14733178654292345
2019-06-10,3.443,7.953,1.164,1.41,27.316,1.642,0.47,0.696,30.759,1.06,0.507,0.023,49.82,23.292,0.1472553006099332
2019-06-11,3.438,7.965,1.163,1.409,27.319,1.639,0.471,0.695,30.757,1.059,0.507,0.023,50.22,23.295,0.1474694589877836
2019-06-12,3.432,7.978,1.162,1.408,27.323,1.637,0.471,0.694,30.755,1.059,0.506,0.023,50.18,23.297,0.14743589743589744
2019-06-13,3.427,7.99,1.161,1.408,27.326,1.634,0.472,0.693,30.753,1.058,0.505,0.023,50.57,23.299,0.14735920630288882
2019-06-14,3.422,8.003,1.161,1.407,27.33,1.631,0.473,0.692,30.752,1.058,0.504,0.023,50.29,23.301,0.1472822910578609
2019-06-17,3.416,8.015,1.16,1.406,27.334,1.628,0.473,0.691,30.75,1.057,0.503,0.022,51.41,23.303,0.14724824355971897
2019-06-18,3.411,8.028,1.159,1.405,27.337,1.625,0.474,0.69,30.748,1.057,0.502,0.022,51.29,23.305,0.14717091761946643
2019-06-19,3.406,8.04,1.159,1.404,27.341,1.622,0.475,0.689,30.747,1.056,0.502,0.022,51.02,23.308,0.1473869641808573
2019-06-20,3.401,8.052,1.158,1.403,27.344,1.62,0.475,0.688,30.745,1.056,0.501,0.022,50.89,23.31,0.14730961481917085
2019-06-21,3.395,8.065,1.157,1.402,27.348,1.617,0.476,0.687,30.743,1.055,0.5,0.022,50.66,23.312,0.14727540500736377
2019-06-24,3.39,8.078,1.157,1.401,27.351,1.614,0.477,0.686,30.742,1.055,0.499,0.022,50.02,23.314,0.1471976401179941
2019-06-25,3.385,8.09,1.156,1.4,27.355,1.611,0.477,0.685,30.74,1.054,0.498,0.022,49.85,23.316,0.14711964549483014
2019-06-26,3.38,8.103,1.155,1.4,27.358,1.608,0.478,0.684,30.738,1.054,0.497,0.022,49.17,23.318,0.1470414201183432
2019-06-27,3.374,8.115,1.154,1.399,27.362,1.606,0.479,0.683,30.736,1.053,0.497,0.022,49.37,23.321,0.14730290456431536
2019-06-28,3.369,8.128,1.154,1.398,27.365,1.603,0.479,0.682,30.735,1.053,0.496,0.022,49.32,23.323,0.14722469575541702
2019-06-30,3.364,8.14,1.153,1.397,27.369,1.6,0.48,0.681,30.733,1.052,0.495,0.022,49.035,23.325,0.14714625445897742
2019-07-01,3.36,8.169,1.153,1.397,27.422,1.603,0.529,0.681,30.782,1.052,0.496,0.022,48.75,23.377,0.14761904761904762
2019-07-02,3.355,8.198,1.153,1.398,27.475,1.605,0.579,0.682,30.83,1.052,0.497,0.022,49.76,23.429,0.1481371087928465
2019-07-03,3.351,8.227,1.153,1.398,27.528,1.608,0.628,0.682,30.879,1.052,0.497,0.022,50.71,23.481,0.14831393613846613
2019-07-05,3.346,8.256,1.153,1.398,27.581,1.611,0.678,0.682,30.927,1.052,0.498,0.022,50.07,23.532,0.1488344291691572
2019-07-08,3.342,8.285,1.153,1.399,27.634,1.613,0.727,0.683,30.976,1.052,0.499,0.022,50.48,23.584,0.14931178934769598
2019-07-09,3.337,8.313,1.153,1.399,27.687,1.616,0.777,0.683,31.025,1.052,0.5,0.022,50.56,23.636,0.14983518130056936
2019-07-10,3.333,8.342,1.153,1.399,27.74,1.619,0.826,0.684,31.073,1.052,0.5,0.022,50.36,23.688,0.15001500150015
2019-07-11,3.328,8.371,1.153,1.4,27.793,1.621,0.876,0.684,31.122,1.052,0.501,0.022,49.95,23.74,0.1505408653846154
2019-07-12,3.324,8.4,1.153,1.4,27.846,1.624,0.925,0.684,31.17,1.052,0.502,0.022,49.86,23.792,0.1510228640192539
2019-07-15,3.32,8.429,1.153,1.4,27.899,1.627,0.975,0.685,31.219,1.052,0.503,0.022,49.96,23.844,0.15150602409638556
2019-07-16,3.315,8.458,1.153,1.4,27.953,1.629,1.024,0.685,31.268,1.051,0.503,0.022,49.78,23.895,0.1517345399698341
2019-07-17,3.311,8.487,1.153,1.401,28.006,1.632,1.074,0.686,31.316,1.051,0.504,0.022,49.21,23.947,0.1522198731501057
2019-07-18,3.306,8.516,1.153,1.401,28.059,1.635,1.123,0.686,31.365,1.051,0.505,0.022,48.98,23.999,0.15275257108287962
2019-07-19,3.302,8.545,1.153,1.401,28.112,1.637,1.173,0.686,31.414,1.051,0.506,0.022,48.07,24.051,0.1532404603270745
2019-07-22,3.297,8.574,1.153,1.402,28.165,1.64,1.222,0.687,31.462,1.051,0.506,0.022,47.67,24.103,0.15347285410979677
2019-07-23,3.293,8.603,1.153,1.402,28.218,1.642,1.272,0.687,31.511,1.051,0.507,0.022,48.63,24.155,0.1539629517157607
2019-07-24,3.289,8.631,1.153,1.402,28.271,1.645,1.321,0.687,31.559,1.051,0.508,0.022,48.91,24.207,0.15445424141076314
2019-07-25,3.284,8.66,1.153,1.403,28.324,1.648,1.371,0.688,31.608,1.051,0.509,0.022,48.65,24.258,0.15499390986601708
2019-07-26,3.28,8.689,1.153,1.403,28.377,1.65,1.42,0.688,31.657,1.051,0.51,0.022,48.65,24.31,0.15548780487804878
2019-07-29,3.275,8.718,1.153,1.403,28.43,1.653,1.47,0.688,31.705,1.051,0.51,0.022,49.05,24.362,0.15572519083969466
2019-07-30,3.271,8.747,1.153,1.404,28.483,1.656,1.519,0.689,31.754,1.051,0.511,0.022,49.23,24.414,0.15622133904004892
2019-07-31,3.266,8.776,1.153,1.404,28.536,1.658,1.569,0.689,31.802,1.051,0.512,0.022,49.84,24.466,0.15676668707899571
2019-08-01,3.262,8.805,1.153,1.404,28.589,1.661,1.618,0.69,31.851,1.051,0.513,0.022,48.39,24.518,0.15726548129981607
2019-08-02,3.258,8.834,1.153,1.404,28.642,1.664,1.668,0.69,31.9,1.051,0.513,0.022,48.93,24.57,0.15745856353591162
2019-08-05,3.253,8.863,1.153,1.405,28.695,1.666,1.717,0.69,31.948,1.051,0.514,0.022,47.55,24.621,0.1580079926221949
2019-08-06,3.249,8.892,1.153,1.405,28.748,1.669,1.767,0.691,31.997,1.051,0.515,0.022,47.15,24.673,0.1585103108648815
2019-08-07,3.244,8.92,1.153,1.405,28.801,1.672,1.816,0.691,32.045,1.051,0.516,0.022,47.17,24.725,0.15906288532675708
2019-08-08,3.24,8.949,1.153,1.406,28.854,1.674,1.866,0.692,32.094,1.051,0.516,0.022,47.67,24.777,0.15925925925925924
2019-08-09,3.235,8.978,1.153,1.406,28.907,1.677,1.915,0.692,32.143,1.051,0.517,0.022,47.61,24.829,0.1598145285935085
2019-08-12,3.231,9.007,1.153,1.406,28.96,1.68,1.965,0.692,32.191,1.051,0.518,0.022,47.03,24.881,0.16032188177034976
2019-08-13,3.226,9.036,1.153,1.407,29.013,1.682,2.014,0.693,32.24,1.051,0.519,0.022,47.74,24.933,0.16088034717916927
2019-08-14,3.222,9.065,1.153,1.407,29.066,1.685,2.064,0.693,32.288,1.05,0.52,0.021,46.74,24.984,0.16139044072004965
2019-08-15,3.218,9.094,1.153,1.407,29.12,1.688,2.113,0.693,32.337,1.05,0.52,0.021,45.44,25.036,0.16159105034182722
2019-08-16,3.213,9.123,1.153,1.408,29.173,1.69,2.162,0.694,32.386,1.05,0.521,0.021,45.66,25.088,0.1621537503890445
2019-08-19,3.209,9.152,1.153,1.408,29.226,1.693,2.212,0.694,32.434,1.05,0.522,0.021,46.08,25.14,0.16266749766282332
2019-08-20,3.204,9.181,1.153,1.408,29.279,1.696,2.261,0.694,32.483,1.05,0.523,0.021,45.33,25.192,0.1632334581772784
2019-08-21,3.2,9.21,1.153,1.409,29.332,1.698,2.311,0.695,32.532,1.05,0.523,0.021,45.29,25.244,0.16343749999999999
2019-08-22,3.195,9.238,1.153,1.409,29.385,1.701,2.36,0.695,32.58,1.05,0.524,0.021,45.69,25.296,0.1640062597809077
2019-08-23,3.191,9.267,1.153,1.409,29.438,1.704,2.41,0.696,32.629,1.05,0.525,0.021,44.87,25.348,0.16452522720150425
2019-08-26,3.186,9.296,1.153,1.41,29.491,1.706,2.459,0.696,32.677,1.05,0.526,0.021,45.16,25.399,0.16509730069052103
2019-08-27,3.182,9.325,1.153,1.41,29.544,1.709,2.509,0.696,32.726,1.05,0.526,0.021,44.7,25.451,0.1653048397234444
2019-08-28,3.178,9.354,1.153,1.41,29.597,1.712,2.558,0.697,32.775,1.05,0.527,0.021,45.03,25.503,0.1658275645059786
2019-08-29,3.173,9.383,1.153,1.41,29.65,1.714,2.608,0.697,32.823,1.05,0.528,0.021,45.54,25.555,0.16640403403718879
2019-08-30,3.169,9.412,1.153,1.411,29.703,1.717,2.657,0.698,32.872,1.05,0.529,0.021,45.77,25.607,0.1669296307983591
2019-09-03,3.164,9.441,1.153,1.411,29.756,1.72,2.707,0.698,32.92,1.05,0.529,0.021,45.94,25.659,0.16719342604298357
2019-09-04,3.16,9.47,1.153,1.411,29.809,1.722,2.756,0.698,32.969,1.05,0.53,0.021,46.14,25.711,0.16772151898734178
2019-09-05,3.155,9.499,1.153,1.412,29.862,1.725,2.806,0.699,33.018,1.05,0.531,0.021,46.11,25.762,0.1683042789223455
2019-09-06,3.151,9.528,1.153,1.412,29.915,1.728,2.855,0.699,33.066,1.05,0.532,0.021,46.48,25.814,0.1688352903840051
2019-09-09,3.147,9.556,1.153,1.412,29.968,1.73,2.905,0.699,33.115,1.05,0.533,0.021,48.61,25.866,0.1693676517318081
2019-09-10,3.142,9.585,1.153,1.413,30.021,1.733,2.954,0.7,33.163,1.05,0.533,0.021,49.54,25.918,0.16963717377466583
2019-09-11,3.138,9.614,1.153,1.413,30.074,1.735,3.004,0.7,33.212,1.05,0.534,0.021,48.51,25.97,0.17017208413001914
2019-09-12,3.133,9.643,1.153,1.413,30.127,1.738,3.053,0.7,33.261,1.05,0.535,0.021,47.71,26.022,0.17076284711139483
2019-09-13,3.129,9.672,1.153,1.414,30.18,1.741,3.103,0.701,33.309,1.05,0.536,0.021,47.3,26.074,0.17130073505912433
2019-09-16,3.124,9.701,1.153,1.414,30.234,1.743,3.152,0.701,33.358,1.049,0.536,0.021,47.44,26.125,0.17157490396927016
2019-09-17,3.12,9.73,1.153,1.414,30.287,1.746,3.202,0.702,33.407,1.049,0.537,0.021,47.37,26.177,0.17211538461538461
2019-09-18,3.116,9.759,1.153,1.414,30.34,1.749,3.251,0.702,33.455,1.049,0.538,0.021,47.88,26.229,0.17265725288831837
2019-09-19,3.111,9.788,1.153,1.415,30.393,1.751,3.301,0.702,33.504,1.049,0.539,0.021,47.51,26.281,0.17325618772099002
2019-09-20,3.107,9.817,1.153,1.415,30.446,1.754,3.35,0.703,33.552,1.049,0.539,0.021,47.64,26.333,0.1734792404248471
2019-09-23,3.102,9.845,1.153,1.415,30.499,1.757,3.4,0.703,33.601,1.049,0.54,0.021,47.61,26.385,0.17408123791102517
2019-09-24,3.098,9.874,1.153,1.416,30.552,1.759,3.449,0.704,33.65,1.049,0.541,0.021,47.32,26.437,0.17462879276952875
2019-09-25,3.093,9.903,1.153,1.416,30.605,1.762,3.499,0.704,33.698,1.049,0.542,0.021,47.25,26.488,0.1752344002586486
2019-09-26,3.089,9.932,1.153,1.416,30.658,1.765,3.548,0.704,33.747,1.049,0.542,0.021,47.82,26.54,0.17546131434121076
2019-09-27,3.084,9.961,1.153,1.417,30.711,1.767,3.598,0.705,33.795,1.049,0.543,0.021,48.54,26.592,0.17607003891050585
2019-09-30,3.08,9.99,1.153,1.417,30.764,1.77,3.647,0.705,33.844,1.049,0.544,0.021,47.83,26.644,0.17662337662337663
2019-10-01,3.077,9.986,1.154,1.418,30.726,1.768,3.6,0.706,33.803,1.05,0.543,0.021,46.92,26.605,0.17647058823529413
2019-10-02,3.075,9.982,1.155,1.419,30.688,1.767,3.554,0.707,33.762,1.051,0.543,0.021,45.94,26.566,0.17658536585365853
2019-10-03,3.072,9.978,1.157,1.42,30.649,1.765,3.507,0.709,33.722,1.052,0.542,0.021,45.42,26.528,0.17643229166666669
2019-10-04,3.069,9.974,1.158,1.422,30.611,1.763,3.461,0.71,33.681,1.053,0.542,0.021,45.58,26.489,0.17660475724991856
2019-10-07,3.067,9.97,1.159,1.423,30.573,1.761,3.414,0.711,33.64,1.055,0.541,0.021,45.64,26.45,0.17639387023149658
2019-10-08,3.064,9.966,1.16,1.424,30.535,1.76,3.368,0.712,33.599,1.056,0.541,0.021,44.92,26.411,0.17656657963446476
2019-10-09,3.062,9.962,1.161,1.425,30.497,1.758,3.321,0.713,33.558,1.057,0.54,0.021,44.95,26.373,0.17635532331809278
2019-10-10,3.059,9.958,1.163,1.426,30.458,1.756,3.275,0.715,33.518,1.058,0.54,0.021,45.33,26.334,0.17652827721477607
2019-10-11,3.056,9.953,1.164,1.427,30.42,1.755,3.228,0.716,33.477,1.059,0.539,0.021,45.76,26.295,0.17637434554973822
2019-10-14,3.054,9.949,1.165,1.428,30.382,1.753,3.182,0.717,33.436,1.06,0.539,0.021,45.78,26.256,0.1764898493778651
2019-10-15,3.051,9.945,1.166,1.429,30.344,1.751,3.135,0.718,33.395,1.061,0.538,0.022,45.85,26.218,0.1763356276630613
2019-10-16,3.048,9.941,1.167,1.43,30.306,1.749,3.089,0.719,33.354,1.062,0.538,0.022,45.8,26.179,0.17650918635170604
2019-10-17,3.046,9.937,1.169,1.432,30.268,1.748,3.042,0.721,33.313,1.064,0.537,0.022,45.83,26.14,0.1762967826657912
2019-10-18,3.043,9.933,1.17,1.433,30.229,1.746,2.996,0.722,33.273,1.065,0.537,0.022,46.17,26.101,0.17647058823529413
2019-10-21,3.04,9.929,1.171,1.434,30.191,1.744,2.949,0.723,33.232,1.066,0.536,0.022,47.17,26.063,0.17631578947368423
2019-10-22,3.038,9.925,1.172,1.435,30.153,1.742,2.902,0.724,33.191,1.067,0.536,0.022,47.58,26.024,0.17643186306780778
2019-10-23,3.035,9.921,1.173,1.436,30.115,1.741,2.856,0.725,33.15,1.068,0.535,0.022,47.64,25.985,0.17627677100494235
2019-10-24,3.032,9.917,1.175,1.437,30.077,1.739,2.809,0.727,33.109,1.069,0.534,0.022,47.56,25.946,0.17612137203166228
2019-10-25,3.03,9.913,1.176,1.438,30.038,1.737,2.763,0.728,33.069,1.07,0.534,0.022,47.9,25.907,0.17623762376237626
2019-10-28,3.027,9.909,1.177,1.44,30.0,1.736,2.716,0.729,33.028,1.072,0.533,0.022,47.38,25.869,0.1760819293029402
2019-10-29,3.025,9.905,1.178,1.441,29.962,1.734,2.67,0.73,32.987,1.073,0.533,0.022,47.08,25.83,0.17619834710743804
2019-10-30,3.022,9.901,1.179,1.442,29.924,1.732,2.623,0.731,32.946,1.074,0.532,0.022,46.56,25.791,0.17604235605559235
2019-10-31,3.019,9.897,1.181,1.443,29.886,1.73,2.577,0.733,32.905,1.075,0.532,0.022,46.4,25.752,0.1762172904935409
2019-11-01,3.017,9.892,1.182,1.444,29.848,1.729,2.53,0.734,32.864,1.076,0.531,0.022,47.46,25.714,0.1760026516407027
2019-11-04,3.014,9.888,1.183,1.445,29.809,1.727,2.484,0.735,32.824,1.077,0.531,0.022,48.67,25.675,0.1761778367617784
2019-11-05,3.011,9.884,1.184,1.446,29.771,1.725,2.437,0.736,32.783,1.078,0.53,0.023,48.17,25.636,0.17602125539687813
2019-11-06,3.009,9.88,1.185,1.447,29.733,1.724,2.391,0.737,32.742,1.079,0.53,0.023,47.76,25.597,0.17613825191093388
2019-11-07,3.006,9.876,1.187,1.449,29.695,1.722,2.344,0.739,32.701,1.08,0.529,0.023,48.03,25.559,0.17598137059214905
